,ref,original_image,posicao,farol_masks,milha_masks,roda_masks,limpador_masks,retrovisor_masks,vidro_traseiro_masks,vidro_lateral_masks,lampada_traseira_masks
111,CAR00111,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/20180620-CARROS-MAS-VENDIDOS-DE-COLOMBIA-MAYO-2018-03.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00111.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00111.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00111.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00111.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00111.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00111.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00111.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00111.png
112,CAR00112,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Fiat Toro Brasil 2021_31.jpeg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00112.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00112.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00112.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00112.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00112.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00112.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00112.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00112.png
113,CAR00113,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/chevrolet_captiva_2012_cinza_002.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00113.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00113.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00113.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00113.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00113.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00113.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00113.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00113.png
114,CAR00114,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/jeep_compass_cinza_2016_001(1).jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00114.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00114.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00114.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00114.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00114.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00114.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00114.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00114.png
115,CAR00115,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/jeep_compass_azul_005.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00115.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00115.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00115.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00115.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00115.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00115.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00115.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00115.png
116,CAR00116,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Fiat Toro Brasil 2021_84.jpeg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00116.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00116.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00116.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00116.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00116.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00116.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00116.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00116.png
117,CAR00117,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Fiat Toro Brasil 2020_3.jpeg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00117.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00117.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00117.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00117.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00117.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00117.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00117.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00117.png
118,CAR00118,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/chevrolet_astra_2008_preto_003.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00118.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00118.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00118.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00118.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00118.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00118.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00118.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00118.png
119,CAR00119,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Hyundai_Creta_fecha_2018_na_lideran_a_dos_SUVs_compactos.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00119.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00119.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00119.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00119.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00119.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00119.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00119.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00119.png
120,CAR00120,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/chevrolet_astra_2009_azul_005.jpg,frente,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00120.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00120.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00120.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00120.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00120.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00120.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00120.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00120.png
121,CAR00121,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/fiat-strada-adventure-cd.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00121.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00121.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00121.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00121.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00121.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00121.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00121.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00121.png
122,CAR00122,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/chevrolet_captiva_2008_prata_001.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00122.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00122.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00122.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00122.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00122.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00122.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00122.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00122.png
123,CAR00123,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/1570330158_hyundai-creta-56.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00123.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00123.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00123.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00123.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00123.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00123.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00123.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00123.png
124,CAR00124,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/chevrolet_astra_2011_preto_001.jpg,frente_lateral,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00124.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00124.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00124.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00124.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00124.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00124.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00124.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00124.png
125,CAR00125,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/jeep_compass_verde_2005_003.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00125.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00125.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00125.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00125.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00125.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00125.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00125.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00125.png
126,CAR00126,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/images/Hyundai_Creta_Brasil_199.jpg,lateral_traseira,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/farol_CAR00126.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/milha_CAR00126.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/roda_CAR00126.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/limpador_CAR00126.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/retrovisor_CAR00126.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_traseiro_CAR00126.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/vidro_lateral_CAR00126.png,/content/drive/MyDrive/datasets/computer-vision-team/dataset_itens_obrigatorios/combined_masks/lampada_traseira_CAR00126.png
