,ref,original_image,posicao,cor,modelo,marca,tipo,carro_masks,emblema_logotipo_masks,emblema_modelo_masks,emblema_marca_masks
136,CAR00136,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/chevrolet_agile_2013_preto_006.jpg,lateral_traseira,preto,agile,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00136.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00136.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00136.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00136.png
137,CAR00137,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/chevrolet_agile_2013_branco_006.jpg,frente_lateral,branco,agile,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00137.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00137.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00137.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00137.png
138,CAR00138,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/chevrolet_agile_2012_prata_002.jpg,frente_lateral,prata,agile,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00138.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00138.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00138.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00138.png
139,CAR00139,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/chevrolet_agile_2013_bege_004.jpg,lateral_traseira,prata,agile,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00139.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00139.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00139.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00139.png
140,CAR00140,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/5d9e404bcf60057bcf025691_consorcio_Onix.png,frente_lateral,branco,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00140.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00140.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00140.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00140.png
141,CAR00141,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/9BGEB69A0LG231887_637212681725264333.jpg,frente_lateral,prata,onix,chevrolet,sedan,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00141.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00141.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00141.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00141.png
142,CAR00142,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/65.jpg,lateral_traseira,branco,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00142.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00142.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00142.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00142.png
143,CAR00143,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/82.jpg,lateral,azul,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00143.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00143.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00143.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00143.png
144,CAR00144,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/chevrolet_onix_activ_25.jpeg,frente_lateral,laranja,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00144.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00144.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00144.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00144.png
145,CAR00145,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/35_novo_onix_12_-e1568378870534.jpg,lateral_traseira,vermelho,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00145.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00145.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00145.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00145.png
146,CAR00146,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1481173679_99.jpg,frente,laranja,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00146.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00146.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00146.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00146.png
147,CAR00147,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/2012_20Chevrolet_20Onix_20045.jpg,lateral_traseira,branco,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00147.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00147.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00147.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00147.png
148,CAR00148,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1482645071.jpg,frente_lateral,branco,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00148.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00148.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00148.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00148.png
149,CAR00149,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/2014_20Chevrolet_20Onix_20Lollapalooza_20026.jpg,lateral_traseira,azul,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00149.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00149.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00149.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00149.png
150,CAR00150,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/1f948937d79722eba4768281ab666e2d.jpg,frente_lateral,branco,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00150.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00150.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00150.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00150.png
151,CAR00151,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/2012_20Chevrolet_20Onix_20083.jpg,frente_lateral,vermelho,onix,chevrolet,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00151.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00151.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00151.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00151.png
152,CAR00152,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/2.jpg,lateral_traseira,marrom,hb20,hyundai,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00152.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00152.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00152.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00152.png
153,CAR00153,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/4.jpg,frente_lateral,vermelho,hb20,hyundai,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00153.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00153.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00153.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00153.png
154,CAR00154,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/6d2719f0ddd442c97b5c2d579cee427e02.jpg,lateral_traseira,vermelho,hb20,hyundai,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00154.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00154.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00154.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00154.png
155,CAR00155,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/56d4573c0e21630a3e142bfbqr-656-carro-compara-11-tif.jpeg,frente_lateral,prata,hb20,hyundai,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00155.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00155.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00155.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00155.png
156,CAR00156,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/581a9433ac6b736056039dbafbae3ba5.jpg,frente_lateral,azul,hb20,hyundai,hatch,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00156.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00156.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00156.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00156.png
157,CAR00157,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/jeep_compass_azul_2019_001.png,frente_lateral,azul,compass,jeep,SUV,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00157.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00157.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00157.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00157.png
158,CAR00158,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/jeep_compass_azul_2012_001.jpg,frente_lateral,azul,compass,jeep,SUV,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00158.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00158.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00158.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00158.png
159,CAR00159,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/jeep_compass_azul_2018_001.jpg,frente_lateral,azul,compass,jeep,SUV,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00159.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00159.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00159.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00159.png
160,CAR00160,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/jeep_compass_azul_2017_001.jpg,frente_lateral,azul,compass,jeep,SUV,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00160.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00160.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00160.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00160.png
161,CAR00161,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/jeep_compass_verde_011.jpg,frente_lateral,verde,compass,jeep,SUV,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00161.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00161.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00161.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00161.png
162,CAR00162,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/jeep_compass_verde_007.jpg,frente_lateral,verde,compass,jeep,SUV,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00162.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00162.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00162.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00162.png
163,CAR00163,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/releases/458v/images/jeep_compass_verde_010.jpg,frente_lateral,cinza,compass,jeep,SUV,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/carro_CAR00163.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_logotipo_CAR00163.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_modelo_CAR00163.png,/content/drive/MyDrive/datasets/computer-vision-team/super_veiculos/combined_masks/emblema_marca_CAR00163.png
